,name,store_page,full_price,discount,final_price,category
290,Ultimate General: Civil War,https://www.gog.com/game/ultimate_general_civil_war,999,,999,strategy
291,Hearts of Iron II: Complete,https://www.gog.com/game/hearts_of_iron_ii_complete,299,,299,strategy
292,"Incredible Machine Mega Pack, The ",https://www.gog.com/game/the_incredible_machine_mega_pack,649,,649,strategy
293,DEFCON,https://www.gog.com/game/defcon,199,,199,strategy
294,Shadow Tactics: Blades of the Shogun,https://www.gog.com/game/shadow_tactics_blades_of_the_shogun,799,,799,strategy
295,Europa Universalis II,https://www.gog.com/game/europa_universalis_ii,199,,199,strategy
296,Kingdom Rush Origins,https://www.gog.com/game/kingdom_rush_origins,360,,360,strategy
297,Z: The Game,https://www.gog.com/game/z,169,,169,strategy
298,Banner Saga 2,https://www.gog.com/game/banner_saga_2_the,750,,750,strategy
299,Door Kickers: Action Squad,https://www.gog.com/game/door_kickers_action_squad,309,,309,strategy
300,Sunrider: Liberation Day - Captain's Edition,https://www.gog.com/game/sunrider_liberation_day_captains_edition,449,,449,strategy
301,Frostpunk: Ущелья,https://www.gog.com/game/frostpunk_the_rifts,139,,139,strategy
302,Sudden Strike Gold,https://www.gog.com/game/sudden_strike_gold,199,,199,strategy
303,Deep Sky Derelicts: Station Life,https://www.gog.com/game/deep_sky_derelicts_station_life,199,,199,strategy
304,Star Ruler 2,https://www.gog.com/game/star_ruler_2,449,,449,strategy
305,Xenonauts,https://www.gog.com/game/xenonauts,449,,449,strategy
306,Megaquarium,https://www.gog.com/game/megaquarium,465,,465,strategy
307,Fallen Haven,https://www.gog.com/game/fallen_haven,389,,389,strategy
308,Combat Mission: Barbarossa to Berlin,https://www.gog.com/game/combat_mission_barbarossa_to_berlin,389,,389,strategy
309,Combat Mission: Beyond Overlord,https://www.gog.com/game/combat_mission_beyond_overlord,199,,199,strategy
310,X-Com: UFO Defense,https://www.gog.com/game/xcom_ufo_defense,169,,169,strategy
311,Close Combat 4: The Battle of the Bulge,https://www.gog.com/game/close_combat_4_the_battle_of_the_bulge,249,,249,strategy
312,Victory At Sea,https://www.gog.com/game/victory_at_sea,449,,449,strategy
313,War for the Overworld,https://www.gog.com/game/war_for_the_overworld,499,,499,strategy
314,Overlord II,https://www.gog.com/game/overlord_ii,199,,199,strategy
315,Lords of the Realm: Royal Edition,https://www.gog.com/game/lords_of_the_realm_royal_edition,389,,389,strategy
316,Populous™,https://www.gog.com/game/populous,249,,249,strategy
317,Populous™ 2: Trials of the Olympian Gods,https://www.gog.com/game/populous_2,249,,249,strategy
318,Imperialism 2: The Age of Exploration,https://www.gog.com/game/imperialism_2_the_age_of_exploration,299,,299,strategy
319,Craft the World - Bosses & Monsters,https://www.gog.com/game/craft_the_world_bosses_monsters,195,,195,strategy
320,Stellaris: MegaCorp,https://www.gog.com/game/stellaris_megacorp,435,,435,strategy
321,Tropico 5,https://www.gog.com/game/tropico_5,435,,435,strategy
322,Stellaris: Leviathans Story Pack,https://www.gog.com/game/stellaris_leviathans_story_pack,249,,249,strategy
323,We. The Revolution,https://www.gog.com/game/we_the_revolution,599,,599,strategy
324,Thea: The Awakening,https://www.gog.com/game/thea_the_awakening,419,,419,strategy
325,Tzar: The Burden of the Crown,https://www.gog.com/game/tzar_the_burden_of_the_crown,199,,199,strategy
326,Battle Isle Platinum (includes Incubation),https://www.gog.com/game/battle_isle_platinum,599,,599,strategy
327,Stellaris: Synthetic Dawn Story Pack,https://www.gog.com/game/stellaris_synthetic_dawn_story_pack,249,,249,strategy
328,Door Kickers,https://www.gog.com/game/door_kickers,419,,419,strategy
329,Deep Sky Derelicts: New Prospects,https://www.gog.com/game/deep_sky_derelicts_new_prospects,199,,199,strategy
330,Pax Imperia - Eminent Domain,https://www.gog.com/game/pax_imperia_eminent_domain,149,,149,strategy
331,Dragonshard: Кристалл всевластья,https://www.gog.com/game/dungeons_dragons_dragonshard,249,,249,strategy
332,Duskers,https://www.gog.com/game/duskers,419,,419,strategy
333,Judgment: Apocalypse Survival Simulation - Desert Edition,https://www.gog.com/game/judgment_apocalypse_survival_simulation,435,,435,strategy
334,Majesty 2 Collection,https://www.gog.com/game/majesty_2_collection,349,,349,strategy
335,Renowned Explorers: International Society,https://www.gog.com/game/renowned_explorers,419,,419,strategy
336,Master of Orion,https://www.gog.com/game/master_of_orion,499,,499,strategy
337,Field of Glory II,https://www.gog.com/game/field_of_glory_ii,515,,515,strategy
338,Ultimate General: Civil War,https://www.gog.com/game/ultimate_general_civil_war,999,,999,strategy
339,Hearts of Iron II: Complete,https://www.gog.com/game/hearts_of_iron_ii_complete,299,,299,strategy
340,"Incredible Machine Mega Pack, The ",https://www.gog.com/game/the_incredible_machine_mega_pack,649,,649,strategy
341,DEFCON,https://www.gog.com/game/defcon,199,,199,strategy
342,Shadow Tactics: Blades of the Shogun,https://www.gog.com/game/shadow_tactics_blades_of_the_shogun,799,,799,strategy
343,Europa Universalis II,https://www.gog.com/game/europa_universalis_ii,199,,199,strategy
344,Kingdom Rush Origins,https://www.gog.com/game/kingdom_rush_origins,360,,360,strategy
345,Z: The Game,https://www.gog.com/game/z,169,,169,strategy
346,Banner Saga 2,https://www.gog.com/game/banner_saga_2_the,750,,750,strategy
347,Door Kickers: Action Squad,https://www.gog.com/game/door_kickers_action_squad,309,,309,strategy
348,Sunrider: Liberation Day - Captain's Edition,https://www.gog.com/game/sunrider_liberation_day_captains_edition,449,,449,strategy
349,Frostpunk: Ущелья,https://www.gog.com/game/frostpunk_the_rifts,139,,139,strategy
350,Sudden Strike Gold,https://www.gog.com/game/sudden_strike_gold,199,,199,strategy
351,Deep Sky Derelicts: Station Life,https://www.gog.com/game/deep_sky_derelicts_station_life,199,,199,strategy
352,Star Ruler 2,https://www.gog.com/game/star_ruler_2,449,,449,strategy
353,Xenonauts,https://www.gog.com/game/xenonauts,449,,449,strategy
354,Megaquarium,https://www.gog.com/game/megaquarium,465,,465,strategy
355,Fallen Haven,https://www.gog.com/game/fallen_haven,389,,389,strategy
356,Combat Mission: Barbarossa to Berlin,https://www.gog.com/game/combat_mission_barbarossa_to_berlin,389,,389,strategy
357,Combat Mission: Beyond Overlord,https://www.gog.com/game/combat_mission_beyond_overlord,199,,199,strategy
358,X-Com: UFO Defense,https://www.gog.com/game/xcom_ufo_defense,169,,169,strategy
359,Close Combat 4: The Battle of the Bulge,https://www.gog.com/game/close_combat_4_the_battle_of_the_bulge,249,,249,strategy
360,Victory At Sea,https://www.gog.com/game/victory_at_sea,449,,449,strategy
361,War for the Overworld,https://www.gog.com/game/war_for_the_overworld,499,,499,strategy
362,Overlord II,https://www.gog.com/game/overlord_ii,199,,199,strategy
363,Lords of the Realm: Royal Edition,https://www.gog.com/game/lords_of_the_realm_royal_edition,389,,389,strategy
364,Populous™,https://www.gog.com/game/populous,249,,249,strategy
365,Populous™ 2: Trials of the Olympian Gods,https://www.gog.com/game/populous_2,249,,249,strategy
366,Imperialism 2: The Age of Exploration,https://www.gog.com/game/imperialism_2_the_age_of_exploration,299,,299,strategy
367,Craft the World - Bosses & Monsters,https://www.gog.com/game/craft_the_world_bosses_monsters,195,,195,strategy
368,Stellaris: MegaCorp,https://www.gog.com/game/stellaris_megacorp,435,,435,strategy
369,Tropico 5,https://www.gog.com/game/tropico_5,435,,435,strategy
370,Stellaris: Leviathans Story Pack,https://www.gog.com/game/stellaris_leviathans_story_pack,249,,249,strategy
371,We. The Revolution,https://www.gog.com/game/we_the_revolution,599,,599,strategy
372,Thea: The Awakening,https://www.gog.com/game/thea_the_awakening,419,,419,strategy
373,Tzar: The Burden of the Crown,https://www.gog.com/game/tzar_the_burden_of_the_crown,199,,199,strategy
374,Battle Isle Platinum (includes Incubation),https://www.gog.com/game/battle_isle_platinum,599,,599,strategy
375,Stellaris: Synthetic Dawn Story Pack,https://www.gog.com/game/stellaris_synthetic_dawn_story_pack,249,,249,strategy
376,Door Kickers,https://www.gog.com/game/door_kickers,419,,419,strategy
377,Deep Sky Derelicts: New Prospects,https://www.gog.com/game/deep_sky_derelicts_new_prospects,199,,199,strategy
378,Pax Imperia - Eminent Domain,https://www.gog.com/game/pax_imperia_eminent_domain,149,,149,strategy
379,Dragonshard: Кристалл всевластья,https://www.gog.com/game/dungeons_dragons_dragonshard,249,,249,strategy
380,Duskers,https://www.gog.com/game/duskers,419,,419,strategy
381,Judgment: Apocalypse Survival Simulation - Desert Edition,https://www.gog.com/game/judgment_apocalypse_survival_simulation,435,,435,strategy
382,Majesty 2 Collection,https://www.gog.com/game/majesty_2_collection,349,,349,strategy
383,Renowned Explorers: International Society,https://www.gog.com/game/renowned_explorers,419,,419,strategy
384,Dungeons 2,https://www.gog.com/game/dungeons_2,435,,435,strategy
385,Panzer Corps,https://www.gog.com/game/panzer_corps,419,,419,strategy
386,Order of Battle: World War II,https://www.gog.com/game/order_of_battle_world_war_ii,419,,419,strategy
387,Conquest of the New World,https://www.gog.com/game/conquest_of_the_new_world,249,,249,strategy
388,Master of Orion 3,https://www.gog.com/game/master_of_orion_3,249,,249,strategy
389,Star Trek™: Starfleet Command Gold Edition,https://www.gog.com/game/star_trek_starfleet_command_gold_edition,249,,249,strategy
390,For The Glory: A Europa Universalis Game,https://www.gog.com/game/for_the_glory_a_europa_universalis_game,199,,199,strategy
391,Stellaris: Distant Stars Story Pack,https://www.gog.com/game/stellaris_distant_stars_story_pack,259,,259,strategy
392,War for the Overworld Ultimate Edition,https://www.gog.com/game/war_for_the_overworld_the_ultimate_edition,1199,,1199,strategy
393,Panzer General 3D Assault,https://www.gog.com/game/panzer_general_3d_assault,599,,599,strategy
394,В тылу врага 2: Штурм. Полное издание,https://www.gog.com/game/men_of_war_assault_squad_goty_edition,299,,299,strategy
395,Sudden Strike 2 Gold,https://www.gog.com/game/sudden_strike_2_gold,199,,199,strategy
396,Jagged Alliance 2: Wildfire,https://www.gog.com/game/jagged_alliance_2_wildfire,169,,169,strategy
397,Clash,https://www.gog.com/game/clash,389,,389,strategy
398,MissionForce: CyberStorm,https://www.gog.com/game/missionforce_cyberstorm,149,,149,strategy
399,Lords of Magic: Special Edition,https://www.gog.com/game/lords_of_magic_special_eddition,389,,389,strategy
400,Warhammer®: Shadow of the Horned Rat,https://www.gog.com/game/warhammer_shadow_of_the_horned_rat,199,,199,strategy
401,Defender of the Crown,https://www.gog.com/game/defender_of_the_crown,149,,149,strategy
402,Age of Wonders,https://www.gog.com/game/age_of_wonders,129,,129,strategy
403,Desperados: Wanted Dead or Alive,https://www.gog.com/game/desperados_wanted_dead_or_alive,99,,99,strategy
404,Jagged Alliance: Rage!,https://www.gog.com/game/jagged_alliance_rage,499,,499,strategy
405,Jagged Alliance,https://www.gog.com/game/jagged_alliance,129,,129,strategy
406,Steel Division 2 - Death on the Vistula,https://www.gog.com/game/steel_division_2_death_on_the_vistula,499,,499,strategy
407,King Arthur II: The Role-Playing Wargame + Dead Legions,https://www.gog.com/game/king_arthur_ii_the_roleplaying_wargame_dead_legions,299,,299,strategy
408,BATTLETECH - Urban Warfare,https://www.gog.com/game/battletech_urban_warfare,435,,435,strategy
409,UFO: Нашествие,https://www.gog.com/game/ufo_aftermath,129,,129,strategy
410,"Warhammer 40,000: Mechanicus - Omnissiah Edition",https://www.gog.com/game/warhammer_40000_mechanicus_omnissiah_edition,949,,949,strategy
411,"Nations Gold Edition, The ",https://www.gog.com/game/the_nations_gold_edition,99,,99,strategy
412,Rebuild 3: Gangs of Deadsville,https://www.gog.com/game/rebuild_3_gangs_of_deadsville,349,,349,strategy
413,Omerta: City of Gangsters (4 DLCs included),https://www.gog.com/game/omerta_city_of_gangsters,360,,360,strategy
414,Planetbase,https://www.gog.com/game/planetbase,360,,360,strategy
415,Ultimate General: Gettysburg,https://www.gog.com/game/ultimate_general_gettysburg,399,,399,strategy
416,Egypt: Old Kingdom,https://www.gog.com/game/egypt_old_kingdom,360,,360,strategy
417,Order of Battle: Panzerkrieg,https://www.gog.com/game/order_of_battle_panzerkrieg,349,,349,strategy
418,Order of Battle: Red Star,https://www.gog.com/game/order_of_battle_red_star,360,,360,strategy
419,Strategic Command Classic: WWII,https://www.gog.com/game/strategic_command_classic_wwii,360,,360,strategy
420,Pacific General,https://www.gog.com/game/pacific_general,149,,149,strategy
421,Iron Marines,https://www.gog.com/game/iron_marines,360,,360,strategy
422,Stellaris: Humanoids Species Pack,https://www.gog.com/game/stellaris_humanoids_species_pack,195,,195,strategy
423,Fear Equation,https://www.gog.com/game/fear_equation,349,,349,strategy
424,Uplink: Hacker Elite,https://www.gog.com/game/uplink_hacker_elite,199,,199,strategy
425,Offworld Trading Company,https://www.gog.com/game/offworld_trading_company,515,,515,strategy
426,Caves of Qud,https://www.gog.com/game/caves_of_qud,360,,360,strategy
427,Stellaris: Galaxy Edition Upgrade Pack,https://www.gog.com/game/stellaris_galaxy_edition_upgrade_pack,299,,299,strategy
428,"Warhammer 40,000: Gladius - Fortification Pack",https://www.gog.com/game/warhammer_40000_gladius_fortification_pack,133,,133,strategy
429,Космические Рейнджеры HD: Революция,https://www.gog.com/game/space_rangers_hd_a_war_apart,399,,399,strategy
430,Disciples: Sacred Lands Gold,https://www.gog.com/game/disciples_sacred_lands_gold,129,,129,strategy
431,War Wind ,https://www.gog.com/game/war_wind,149,,149,strategy
432,Dungeons 2,https://www.gog.com/game/dungeons_2,435,,435,strategy
433,Panzer Corps,https://www.gog.com/game/panzer_corps,419,,419,strategy
434,Order of Battle: World War II,https://www.gog.com/game/order_of_battle_world_war_ii,419,,419,strategy
435,Conquest of the New World,https://www.gog.com/game/conquest_of_the_new_world,249,,249,strategy
436,Master of Orion 3,https://www.gog.com/game/master_of_orion_3,249,,249,strategy
437,Star Trek™: Starfleet Command Gold Edition,https://www.gog.com/game/star_trek_starfleet_command_gold_edition,249,,249,strategy
438,For The Glory: A Europa Universalis Game,https://www.gog.com/game/for_the_glory_a_europa_universalis_game,199,,199,strategy
439,Stellaris: Distant Stars Story Pack,https://www.gog.com/game/stellaris_distant_stars_story_pack,259,,259,strategy
440,War for the Overworld Ultimate Edition,https://www.gog.com/game/war_for_the_overworld_the_ultimate_edition,1199,,1199,strategy
441,Panzer General 3D Assault,https://www.gog.com/game/panzer_general_3d_assault,599,,599,strategy
442,В тылу врага 2: Штурм. Полное издание,https://www.gog.com/game/men_of_war_assault_squad_goty_edition,299,,299,strategy
443,Sudden Strike 2 Gold,https://www.gog.com/game/sudden_strike_2_gold,199,,199,strategy
444,Jagged Alliance 2: Wildfire,https://www.gog.com/game/jagged_alliance_2_wildfire,169,,169,strategy
445,Clash,https://www.gog.com/game/clash,389,,389,strategy
446,MissionForce: CyberStorm,https://www.gog.com/game/missionforce_cyberstorm,149,,149,strategy
447,Lords of Magic: Special Edition,https://www.gog.com/game/lords_of_magic_special_eddition,389,,389,strategy
448,Warhammer®: Shadow of the Horned Rat,https://www.gog.com/game/warhammer_shadow_of_the_horned_rat,199,,199,strategy
449,Defender of the Crown,https://www.gog.com/game/defender_of_the_crown,149,,149,strategy
450,Age of Wonders,https://www.gog.com/game/age_of_wonders,129,,129,strategy
451,Desperados: Wanted Dead or Alive,https://www.gog.com/game/desperados_wanted_dead_or_alive,99,,99,strategy
452,Jagged Alliance: Rage!,https://www.gog.com/game/jagged_alliance_rage,499,,499,strategy
453,Jagged Alliance,https://www.gog.com/game/jagged_alliance,129,,129,strategy
454,Steel Division 2 - Death on the Vistula,https://www.gog.com/game/steel_division_2_death_on_the_vistula,499,,499,strategy
455,King Arthur II: The Role-Playing Wargame + Dead Legions,https://www.gog.com/game/king_arthur_ii_the_roleplaying_wargame_dead_legions,299,,299,strategy
456,BATTLETECH - Urban Warfare,https://www.gog.com/game/battletech_urban_warfare,435,,435,strategy
457,UFO: Нашествие,https://www.gog.com/game/ufo_aftermath,129,,129,strategy
458,"Warhammer 40,000: Mechanicus - Omnissiah Edition",https://www.gog.com/game/warhammer_40000_mechanicus_omnissiah_edition,949,,949,strategy
